line,calculated_delay,date,time,vehicle_number
29,4,2025-12-29,11:47,231
30,1,2025-12-29,11:47,226
100,1,2025-12-29,11:47,474
100,0,2025-12-29,11:47,468
100,0,2025-12-29,11:47,611
100,-1,2025-12-29,11:47,620
101,-1,2025-12-29,11:47,236
103,3,2025-12-29,11:47,262
103,1,2025-12-29,11:47,209
105,4,2025-12-29,11:47,312
105,0,2025-12-29,11:47,323
107,4,2025-12-29,11:47,316
107,0,2025-12-29,11:47,914
108,1,2025-12-29,11:47,241
111,1,2025-12-29,11:47,203
112,0,2025-12-29,11:47,232
112,1,2025-12-29,11:47,232
123,0,2025-12-29,11:47,926
132,4,2025-12-29,11:47,305
202,0,2025-12-29,11:47,927
1,3,2025-12-29,11:54,260
1,2,2025-12-29,11:54,253
1,5,2025-12-29,11:54,252
1,0,2025-12-29,11:54,229
1,0,2025-12-29,11:54,255
2,2,2025-12-29,11:54,358
2,3,2025-12-29,11:54,366
2,5,2025-12-29,11:54,372
2,3,2025-12-29,11:54,373
3,0,2025-12-29,11:54,371
3,0,2025-12-29,11:54,376
3,3,2025-12-29,11:54,384
3,0,2025-12-29,11:54,380
4,7,2025-12-29,11:54,463
4,3,2025-12-29,11:54,477
4,0,2025-12-29,11:54,651
5,2,2025-12-29,11:54,387
5,0,2025-12-29,11:54,382
5,-1,2025-12-29,11:54,359
5,1,2025-12-29,11:54,365
5,-1,2025-12-29,11:54,361
5,-1,2025-12-29,11:54,370
6,3,2025-12-29,11:54,318
6,4,2025-12-29,11:54,315
6,-1,2025-12-29,11:54,325
7,21,2025-12-29,11:54,238
7,6,2025-12-29,11:54,208
7,-1,2025-12-29,11:54,264
7,3,2025-12-29,11:54,136
7,6,2025-12-29,11:54,222
8,3,2025-12-29,11:54,357
8,2,2025-12-29,11:54,389
8,1,2025-12-29,11:54,821
8,1,2025-12-29,11:54,362
9,2,2025-12-29,11:54,254
9,0,2025-12-29,11:54,138
9,4,2025-12-29,11:54,261
9,4,2025-12-29,11:54,257
10,6,2025-12-29,11:54,486
10,9,2025-12-29,11:54,467
10,9,2025-12-29,11:54,467
10,1,2025-12-29,11:54,478
11,4,2025-12-29,11:54,016
11,0,2025-12-29,11:54,413
11,3,2025-12-29,11:54,013
12,3,2025-12-29,11:54,322
12,0,2025-12-29,11:54,012
12,-1,2025-12-29,11:54,008
13,4,2025-12-29,11:54,214
13,1,2025-12-29,11:54,006
14,-1,2025-12-29,11:54,410
14,0,2025-12-29,11:54,410
15,1,2025-12-29,11:54,210
15,2,2025-12-29,11:54,218
15,1,2025-12-29,11:54,002
16,2,2025-12-29,11:54,466
16,1,2025-12-29,11:54,459
16,0,2025-12-29,11:54,652
16,0,2025-12-29,11:54,629
16,1,2025-12-29,11:54,460
17,3,2025-12-29,11:54,354
17,1,2025-12-29,11:54,352
17,3,2025-12-29,11:54,378
18,1,2025-12-29,11:54,217
18,3,2025-12-29,11:54,215
18,4,2025-12-29,11:54,211
18,0,2025-12-29,11:54,227
19,5,2025-12-29,11:54,457
19,2,2025-12-29,11:54,623
19,3,2025-12-29,11:54,469
19,0,2025-12-29,11:54,612
20,0,2025-12-29,11:54,018
20,1,2025-12-29,11:54,017
20,3,2025-12-29,11:54,406
20,-2,2025-12-29,11:54,014
20,1,2025-12-29,11:54,411
21,2,2025-12-29,11:54,619
21,0,2025-12-29,11:54,653
21,0,2025-12-29,11:54,464
21,-1,2025-12-29,11:54,462
21,6,2025-12-29,11:54,622
21,1,2025-12-29,11:54,624
21,0,2025-12-29,11:54,619
22,-1,2025-12-29,11:54,414
23,0,2025-12-29,11:54,010
23,0,2025-12-29,11:54,324
24,-1,2025-12-29,11:54,377
24,0,2025-12-29,11:54,822
24,3,2025-12-29,11:54,823
24,0,2025-12-29,11:54,377
25,1,2025-12-29,11:54,616
25,3,2025-12-29,11:54,408
25,2,2025-12-29,11:54,450
26,-1,2025-12-29,11:54,375
26,4,2025-12-29,11:54,379
26,7,2025-12-29,11:54,363
26,0,2025-12-29,11:54,356
27,-1,2025-12-29,11:54,307
27,-1,2025-12-29,11:54,009
28,2,2025-12-29,11:54,020
28,0,2025-12-29,11:54,511
28,5,2025-12-29,11:54,505
28,-1,2025-12-29,11:54,405
29,3,2025-12-29,11:54,004
29,5,2025-12-29,11:54,231
30,1,2025-12-29,11:54,226
100,-1,2025-12-29,11:54,474
100,3,2025-12-29,11:54,468
100,0,2025-12-29,11:54,611
100,1,2025-12-29,11:54,620
101,2,2025-12-29,11:54,125
101,0,2025-12-29,11:54,236
103,1,2025-12-29,11:54,262
103,2,2025-12-29,11:54,209
105,4,2025-12-29,11:54,312
105,0,2025-12-29,11:54,323
107,6,2025-12-29,11:54,316
108,3,2025-12-29,11:54,241
111,1,2025-12-29,11:54,203
112,1,2025-12-29,11:54,232
112,5,2025-12-29,11:54,232
123,0,2025-12-29,11:54,926
202,0,2025-12-29,11:54,927
1,0,2025-12-29,12:27,229
1,1,2025-12-29,12:27,255
1,4,2025-12-29,12:27,260
1,-1,2025-12-29,12:27,250
2,6,2025-12-29,12:28,366
2,5,2025-12-29,12:28,368
2,-1,2025-12-29,12:28,805
2,7,2025-12-29,12:28,373
2,3,2025-12-29,12:28,367
2,0,2025-12-29,12:28,358
3,0,2025-12-29,12:28,824
3,-1,2025-12-29,12:28,384
3,1,2025-12-29,12:28,380
3,1,2025-12-29,12:28,371
4,7,2025-12-29,12:28,483
4,4,2025-12-29,12:28,480
4,5,2025-12-29,12:28,651
4,-2,2025-12-29,12:28,614
4,1,2025-12-29,12:28,470
5,3,2025-12-29,12:28,359
5,-1,2025-12-29,12:28,365
5,1,2025-12-29,12:28,361
5,0,2025-12-29,12:28,370
5,1,2025-12-29,12:28,370
5,0,2025-12-29,12:28,387
5,-1,2025-12-29,12:28,382
5,0,2025-12-29,12:28,359
6,2,2025-12-29,12:28,315
6,2,2025-12-29,12:28,325
6,-1,2025-12-29,12:28,318
7,15,2025-12-29,12:28,208
7,10,2025-12-29,12:28,264
7,8,2025-12-29,12:28,136
7,6,2025-12-29,12:28,222
7,9,2025-12-29,12:28,238
7,6,2025-12-29,12:28,208
8,3,2025-12-29,12:28,360
8,4,2025-12-29,12:28,801
8,1,2025-12-29,12:28,357
8,15,2025-12-29,12:28,369
9,1,2025-12-29,12:28,261
9,0,2025-12-29,12:28,257
9,-1,2025-12-29,12:28,138
10,9,2025-12-29,12:28,467
10,11,2025-12-29,12:28,478
10,4,2025-12-29,12:28,621
10,6,2025-12-29,12:28,456
10,6,2025-12-29,12:28,456
10,1,2025-12-29,12:28,461
10,-1,2025-12-29,12:28,654
10,-1,2025-12-29,12:28,486
11,0,2025-12-29,12:28,401
11,3,2025-12-29,12:28,016
12,1,2025-12-29,12:28,314
12,0,2025-12-29,12:28,012
12,2,2025-12-29,12:28,008
12,-1,2025-12-29,12:28,322
13,2,2025-12-29,12:28,006
13,-1,2025-12-29,12:28,216
13,0,2025-12-29,12:28,214
14,0,2025-12-29,12:28,015
15,1,2025-12-29,12:28,218
15,1,2025-12-29,12:28,002
15,0,2025-12-29,12:28,210
16,6,2025-12-29,12:28,652
16,1,2025-12-29,12:28,453
16,1,2025-12-29,12:28,629
16,0,2025-12-29,12:28,615
16,0,2025-12-29,12:28,466
16,-1,2025-12-29,12:28,459
17,2,2025-12-29,12:28,352
17,4,2025-12-29,12:28,383
17,4,2025-12-29,12:28,825
17,1,2025-12-29,12:28,354
18,5,2025-12-29,12:28,215
18,4,2025-12-29,12:28,207
18,1,2025-12-29,12:28,227
18,0,2025-12-29,12:28,003
19,0,2025-12-29,12:28,623
19,7,2025-12-29,12:28,626
19,2,2025-12-29,12:28,469
19,7,2025-12-29,12:28,612
19,1,2025-12-29,12:28,618
19,1,2025-12-29,12:28,457
20,0,2025-12-29,12:28,017
20,2,2025-12-29,12:28,406
20,1,2025-12-29,12:28,014
20,4,2025-12-29,12:28,411
20,0,2025-12-29,12:28,512
20,0,2025-12-29,12:28,018
21,1,2025-12-29,12:28,462
21,3,2025-12-29,12:28,622
21,-1,2025-12-29,12:28,624
21,5,2025-12-29,12:28,619
21,0,2025-12-29,12:28,653
21,-1,2025-12-29,12:28,464
21,0,2025-12-29,12:28,462
22,0,2025-12-29,12:28,510
23,1,2025-12-29,12:28,317
23,0,2025-12-29,12:28,010
24,3,2025-12-29,12:28,350
24,6,2025-12-29,12:28,377
24,4,2025-12-29,12:28,388
24,-1,2025-12-29,12:28,364
25,-1,2025-12-29,12:28,488
25,2,2025-12-29,12:28,408
25,3,2025-12-29,12:28,450
25,0,2025-12-29,12:28,616
26,14,2025-12-29,12:28,363
26,3,2025-12-29,12:28,356
26,-1,2025-12-29,12:28,375
26,-1,2025-12-29,12:28,379
27,2,2025-12-29,12:28,009
27,0,2025-12-29,12:28,309
27,4,2025-12-29,12:28,011
27,1,2025-12-29,12:28,307
28,7,2025-12-29,12:28,020
28,2,2025-12-29,12:28,400
28,0,2025-12-29,12:28,505
28,0,2025-12-29,12:28,020
28,0,2025-12-29,12:28,400
28,2,2025-12-29,12:28,405
28,0,2025-12-29,12:28,511
29,1,2025-12-29,12:28,004
29,4,2025-12-29,12:28,205
30,6,2025-12-29,12:28,226
100,3,2025-12-29,12:28,476
100,1,2025-12-29,12:28,611
100,-1,2025-12-29,12:28,474
100,0,2025-12-29,12:28,468
101,3,2025-12-29,12:28,236
101,-1,2025-12-29,12:28,125
103,2,2025-12-29,12:28,225
103,1,2025-12-29,12:28,262
104,0,2025-12-29,12:28,321
105,6,2025-12-29,12:28,323
105,-1,2025-12-29,12:28,312
107,0,2025-12-29,12:28,914
107,0,2025-12-29,12:28,316
108,2,2025-12-29,12:28,241
109,0,2025-12-29,12:28,219
109,1,2025-12-29,12:28,219
111,2,2025-12-29,12:28,203
112,8,2025-12-29,12:28,232
112,2,2025-12-29,12:28,232
113,3,2025-12-29,12:28,228
113,0,2025-12-29,12:28,228
123,0,2025-12-29,12:28,926
132,1,2025-12-29,12:28,305
142,0,2025-12-29,12:28,311
200,0,2025-12-29,12:28,927
202,-1,2025-12-29,12:28,927
1,3,2025-12-29,13:12,255
1,8,2025-12-29,13:12,260
1,0,2025-12-29,13:12,253
1,1,2025-12-29,13:12,252
2,4,2025-12-29,13:12,372
2,3,2025-12-29,13:12,373
2,0,2025-12-29,13:12,367
2,5,2025-12-29,13:12,366
2,0,2025-12-29,13:12,368
3,0,2025-12-29,13:12,351
3,2,2025-12-29,13:12,380
3,-1,2025-12-29,13:12,371
3,-1,2025-12-29,13:12,376
3,-1,2025-12-29,13:12,384
4,3,2025-12-29,13:12,477
4,7,2025-12-29,13:12,454
4,6,2025-12-29,13:12,651
4,1,2025-12-29,13:12,463
4,0,2025-12-29,13:12,483
5,0,2025-12-29,13:12,386
5,0,2025-12-29,13:12,387
5,-1,2025-12-29,13:12,382
5,0,2025-12-29,13:12,359
5,2,2025-12-29,13:12,359
5,0,2025-12-29,13:12,365
5,-1,2025-12-29,13:12,361
5,-1,2025-12-29,13:12,370
6,2,2025-12-29,13:12,325
6,0,2025-12-29,13:12,318
6,1,2025-12-29,13:12,315
7,15,2025-12-29,13:12,222
7,11,2025-12-29,13:12,238
7,11,2025-12-29,13:12,208
7,2,2025-12-29,13:12,264
7,1,2025-12-29,13:12,220
7,3,2025-12-29,13:12,136
8,2,2025-12-29,13:12,821
8,1,2025-12-29,13:12,369
8,0,2025-12-29,13:12,357
8,1,2025-12-29,13:12,801
8,1,2025-12-29,13:12,389
8,3,2025-12-29,13:12,360
9,1,2025-12-29,13:12,005
9,0,2025-12-29,13:12,254
9,3,2025-12-29,13:12,138
9,0,2025-12-29,13:12,257
10,3,2025-12-29,13:12,461
10,3,2025-12-29,13:12,654
10,1,2025-12-29,13:12,486
10,1,2025-12-29,13:12,486
10,0,2025-12-29,13:12,467
10,0,2025-12-29,13:12,621
11,3,2025-12-29,13:12,013
11,1,2025-12-29,13:12,016
11,4,2025-12-29,13:12,413
11,0,2025-12-29,13:12,401
12,1,2025-12-29,13:12,008
12,5,2025-12-29,13:12,322
12,5,2025-12-29,13:12,314
13,3,2025-12-29,13:12,216
13,0,2025-12-29,13:12,214
13,2,2025-12-29,13:12,006
14,0,2025-12-29,13:12,015
14,0,2025-12-29,13:12,773
14,0,2025-12-29,13:12,773
14,-1,2025-12-29,13:12,410
14,0,2025-12-29,13:12,015
15,0,2025-12-29,13:12,002
15,1,2025-12-29,13:12,218
16,1,2025-12-29,13:12,460
16,0,2025-12-29,13:12,452
16,1,2025-12-29,13:12,615
16,3,2025-12-29,13:12,459
16,-1,2025-12-29,13:12,652
16,0,2025-12-29,13:12,453
16,1,2025-12-29,13:12,629
17,-1,2025-12-29,13:12,378
17,3,2025-12-29,13:12,825
17,1,2025-12-29,13:12,352
18,5,2025-12-29,13:12,211
18,3,2025-12-29,13:12,227
18,0,2025-12-29,13:12,217
18,-1,2025-12-29,13:12,215
19,2,2025-12-29,13:12,487
19,8,2025-12-29,13:12,612
19,1,2025-12-29,13:12,618
19,8,2025-12-29,13:12,457
19,3,2025-12-29,13:12,623
19,1,2025-12-29,13:12,626
20,2,2025-12-29,13:12,411
20,0,2025-12-29,13:12,512
20,0,2025-12-29,13:12,018
20,1,2025-12-29,13:12,017
20,2,2025-12-29,13:12,406
20,1,2025-12-29,13:12,014
21,3,2025-12-29,13:12,619
21,0,2025-12-29,13:12,653
21,1,2025-12-29,13:12,464
21,0,2025-12-29,13:12,462
21,3,2025-12-29,13:12,462
21,4,2025-12-29,13:12,622
21,1,2025-12-29,13:12,458
21,0,2025-12-29,13:12,619
22,1,2025-12-29,13:12,789
23,1,2025-12-29,13:12,324
23,1,2025-12-29,13:12,317
24,2,2025-12-29,13:12,388
24,-1,2025-12-29,13:12,364
24,5,2025-12-29,13:12,822
24,1,2025-12-29,13:12,823
24,0,2025-12-29,13:12,350
25,0,2025-12-29,13:12,450
25,1,2025-12-29,13:12,616
25,0,2025-12-29,13:12,488
25,1,2025-12-29,13:12,408
26,0,2025-12-29,13:12,375
26,2,2025-12-29,13:12,379
26,3,2025-12-29,13:12,363
26,-1,2025-12-29,13:12,356
27,2,2025-12-29,13:12,011
27,1,2025-12-29,13:12,307
27,2,2025-12-29,13:12,009
27,1,2025-12-29,13:12,309
28,1,2025-12-29,13:12,405
28,-1,2025-12-29,13:12,505
28,0,2025-12-29,13:12,405
28,3,2025-12-29,13:12,020
28,1,2025-12-29,13:12,400
29,2,2025-12-29,13:12,231
29,2,2025-12-29,13:12,205
29,6,2025-12-29,13:12,001
29,5,2025-12-29,13:12,004
30,4,2025-12-29,13:12,204
30,4,2025-12-29,13:12,226
30,6,2025-12-29,13:12,226
100,1,2025-12-29,13:12,455
100,3,2025-12-29,13:12,620
100,0,2025-12-29,13:12,474
100,1,2025-12-29,13:12,476
100,3,2025-12-29,13:12,611
101,1,2025-12-29,13:12,125
101,0,2025-12-29,13:12,236
103,1,2025-12-29,13:12,209
103,0,2025-12-29,13:12,225
104,0,2025-12-29,13:12,321
104,1,2025-12-29,13:12,301
104,1,2025-12-29,13:12,306
105,1,2025-12-29,13:12,312
105,3,2025-12-29,13:12,312
105,5,2025-12-29,13:12,323
107,-1,2025-12-29,13:12,316
107,-1,2025-12-29,13:12,914
108,4,2025-12-29,13:12,206
108,0,2025-12-29,13:12,241
111,1,2025-12-29,13:12,203
113,0,2025-12-29,13:12,228
123,3,2025-12-29,13:12,926
123,0,2025-12-29,13:12,926
142,4,2025-12-29,13:13,311
200,2,2025-12-29,13:13,927
1,0,2025-12-29,13:50,253
1,3,2025-12-29,13:50,252
1,3,2025-12-29,13:50,229
1,6,2025-12-29,13:50,260
2,-1,2025-12-29,13:50,367
2,1,2025-12-29,13:50,358
2,4,2025-12-29,13:50,368
2,-1,2025-12-29,13:50,805
2,-1,2025-12-29,13:50,372
3,1,2025-12-29,13:50,371
3,0,2025-12-29,13:50,376
3,1,2025-12-29,13:50,808
3,1,2025-12-29,13:50,384
3,0,2025-12-29,13:50,351
4,10,2025-12-29,13:50,651
4,3,2025-12-29,13:50,470
4,0,2025-12-29,13:50,614
4,4,2025-12-29,13:50,483
4,1,2025-12-29,13:50,480
4,3,2025-12-29,13:50,477
4,1,2025-12-29,13:50,454
5,2,2025-12-29,13:50,359
5,0,2025-12-29,13:50,365
5,0,2025-12-29,13:50,361
5,0,2025-12-29,13:50,386
5,0,2025-12-29,13:50,387
5,0,2025-12-29,13:50,382
5,0,2025-12-29,13:50,359
6,1,2025-12-29,13:50,318
6,-1,2025-12-29,13:50,302
6,0,2025-12-29,13:50,325
7,6,2025-12-29,13:50,208
7,-2,2025-12-29,13:50,264
7,-1,2025-12-29,13:50,220
7,4,2025-12-29,13:50,136
7,2,2025-12-29,13:50,222
7,3,2025-12-29,13:50,238
8,-1,2025-12-29,13:50,357
8,3,2025-12-29,13:50,801
8,-1,2025-12-29,13:50,389
8,8,2025-12-29,13:50,360
8,0,2025-12-29,13:50,803
8,0,2025-12-29,13:50,821
8,2,2025-12-29,13:50,369
9,1,2025-12-29,13:50,254
9,0,2025-12-29,13:50,138
9,0,2025-12-29,13:50,005
10,0,2025-12-29,13:50,467
10,-1,2025-12-29,13:50,621
10,2,2025-12-29,13:50,478
10,0,2025-12-29,13:50,456
10,-1,2025-12-29,13:50,461
11,-2,2025-12-29,13:50,788
11,0,2025-12-29,13:50,413
11,-1,2025-12-29,13:50,401
11,1,2025-12-29,13:50,402
11,1,2025-12-29,13:50,013
11,-1,2025-12-29,13:50,016
12,3,2025-12-29,13:50,322
12,1,2025-12-29,13:50,314
12,2,2025-12-29,13:50,012
12,1,2025-12-29,13:50,008
13,-1,2025-12-29,13:50,006
13,1,2025-12-29,13:50,216
14,1,2025-12-29,13:50,773
14,0,2025-12-29,13:50,410
14,0,2025-12-29,13:50,015
14,3,2025-12-29,13:50,015
14,1,2025-12-29,13:50,773
14,0,2025-12-29,13:50,410
15,6,2025-12-29,13:50,210
15,1,2025-12-29,13:50,002
16,-3,2025-12-29,13:50,466
16,-1,2025-12-29,13:50,459
16,2,2025-12-29,13:50,652
16,-1,2025-12-29,13:50,629
16,0,2025-12-29,13:50,460
16,0,2025-12-29,13:50,452
17,6,2025-12-29,13:50,825
17,-1,2025-12-29,13:50,354
17,1,2025-12-29,13:50,383
17,2,2025-12-29,13:50,806
17,1,2025-12-29,13:50,378
18,-1,2025-12-29,13:50,003
18,1,2025-12-29,13:50,217
18,0,2025-12-29,13:50,207
18,3,2025-12-29,13:50,211
19,7,2025-12-29,13:50,618
19,2,2025-12-29,13:50,457
19,1,2025-12-29,13:50,623
19,0,2025-12-29,13:50,469
19,1,2025-12-29,13:50,487
20,1,2025-12-29,13:50,018
20,0,2025-12-29,13:50,017
20,1,2025-12-29,13:50,406
20,4,2025-12-29,13:50,014
20,0,2025-12-29,13:50,411
20,1,2025-12-29,13:50,512
21,4,2025-12-29,13:50,462
21,1,2025-12-29,13:50,622
21,1,2025-12-29,13:50,458
21,-1,2025-12-29,13:50,624
21,3,2025-12-29,13:50,619
21,1,2025-12-29,13:50,653
21,0,2025-12-29,13:50,464
21,0,2025-12-29,13:50,462
22,0,2025-12-29,13:50,414
22,6,2025-12-29,13:50,789
23,1,2025-12-29,13:50,308
24,3,2025-12-29,13:50,364
24,-1,2025-12-29,13:50,823
24,2,2025-12-29,13:50,350
24,1,2025-12-29,13:50,388
24,1,2025-12-29,13:50,364
25,1,2025-12-29,13:50,488
25,0,2025-12-29,13:50,408
25,5,2025-12-29,13:50,617
25,1,2025-12-29,13:50,450
26,2,2025-12-29,13:50,363
26,3,2025-12-29,13:50,356
26,1,2025-12-29,13:50,375
27,3,2025-12-29,13:50,009
27,1,2025-12-29,13:50,309
27,5,2025-12-29,13:50,011
28,-1,2025-12-29,13:50,405
28,-1,2025-12-29,13:50,511
28,0,2025-12-29,13:50,511
28,4,2025-12-29,13:50,020
28,2,2025-12-29,13:50,400
28,1,2025-12-29,13:50,505
28,-1,2025-12-29,13:50,405
29,1,2025-12-29,13:50,205
29,2,2025-12-29,13:50,001
29,0,2025-12-29,13:50,231
30,0,2025-12-29,13:50,204
100,3,2025-12-29,13:50,468
100,4,2025-12-29,13:50,476
100,0,2025-12-29,13:50,455
100,2,2025-12-29,13:50,620
100,-1,2025-12-29,13:50,474
101,4,2025-12-29,13:50,236
101,-1,2025-12-29,13:50,125
102,1,2025-12-29,13:50,305
103,4,2025-12-29,13:50,262
103,0,2025-12-29,13:50,209
104,-1,2025-12-29,13:50,301
104,0,2025-12-29,13:50,306
105,5,2025-12-29,13:50,323
105,0,2025-12-29,13:50,312
107,2,2025-12-29,13:50,316
108,0,2025-12-29,13:50,241
108,-1,2025-12-29,13:50,206
109,0,2025-12-29,13:50,219
109,1,2025-12-29,13:50,219
111,1,2025-12-29,13:50,203
112,0,2025-12-29,13:51,232
112,-1,2025-12-29,13:51,232
113,0,2025-12-29,13:51,228
113,0,2025-12-29,13:51,228
122,2,2025-12-29,13:51,310
123,1,2025-12-29,13:51,926
123,4,2025-12-29,13:51,926
142,0,2025-12-29,13:51,311
1,2,2025-12-29,14:00,253
1,1,2025-12-29,14:00,252
1,0,2025-12-29,14:00,229
1,6,2025-12-29,14:00,260
1,0,2025-12-29,14:00,255
2,4,2025-12-29,14:00,358
2,4,2025-12-29,14:00,366
2,-1,2025-12-29,14:00,805
2,0,2025-12-29,14:00,372
3,-1,2025-12-29,14:00,376
3,1,2025-12-29,14:00,808
3,0,2025-12-29,14:00,351
3,2,2025-12-29,14:00,380
4,5,2025-12-29,14:00,470
4,1,2025-12-29,14:00,614
4,0,2025-12-29,14:00,463
4,1,2025-12-29,14:00,480
4,2,2025-12-29,14:00,477
4,0,2025-12-29,14:00,454
5,-1,2025-12-29,14:00,365
5,0,2025-12-29,14:00,361
5,0,2025-12-29,14:00,370
5,0,2025-12-29,14:00,386
5,-1,2025-12-29,14:00,387
5,0,2025-12-29,14:00,382
5,0,2025-12-29,14:00,359
5,0,2025-12-29,14:00,365
6,1,2025-12-29,14:00,302
6,-1,2025-12-29,14:00,315
6,3,2025-12-29,14:00,325
7,0,2025-12-29,14:00,264
7,0,2025-12-29,14:00,220
7,4,2025-12-29,14:00,222
7,3,2025-12-29,14:00,238
8,1,2025-12-29,14:00,801
8,0,2025-12-29,14:00,389
8,-1,2025-12-29,14:00,360
8,3,2025-12-29,14:00,821
8,1,2025-12-29,14:00,369
9,1,2025-12-29,14:00,138
9,-1,2025-12-29,14:00,257
9,2,2025-12-29,14:00,005
10,1,2025-12-29,14:00,621
10,0,2025-12-29,14:00,478
10,0,2025-12-29,14:00,478
10,1,2025-12-29,14:00,456
10,0,2025-12-29,14:00,461
10,-1,2025-12-29,14:00,654
11,1,2025-12-29,14:00,413
11,1,2025-12-29,14:00,401
11,3,2025-12-29,14:00,402
11,0,2025-12-29,14:00,013
11,0,2025-12-29,14:00,016
12,4,2025-12-29,14:00,322
12,2,2025-12-29,14:00,314
12,4,2025-12-29,14:00,012
12,0,2025-12-29,14:00,008
13,2,2025-12-29,14:00,006
13,0,2025-12-29,14:00,216
13,0,2025-12-29,14:00,214
14,0,2025-12-29,14:00,410
14,1,2025-12-29,14:00,015
14,2,2025-12-29,14:00,773
14,0,2025-12-29,14:00,410
15,4,2025-12-29,14:00,210
15,1,2025-12-29,14:00,218
15,1,2025-12-29,14:00,002
16,-2,2025-12-29,14:00,459
16,0,2025-12-29,14:00,652
16,0,2025-12-29,14:00,453
16,0,2025-12-29,14:00,460
16,1,2025-12-29,14:00,452
16,-1,2025-12-29,14:00,615
17,0,2025-12-29,14:00,354
17,0,2025-12-29,14:00,352
17,3,2025-12-29,14:00,383
17,2,2025-12-29,14:00,378
18,2,2025-12-29,14:00,217
18,0,2025-12-29,14:00,215
18,1,2025-12-29,14:00,207
18,-1,2025-12-29,14:00,211
19,5,2025-12-29,14:00,618
19,2,2025-12-29,14:00,457
19,-1,2025-12-29,14:00,623
19,1,2025-12-29,14:00,469
19,0,2025-12-29,14:00,487
19,1,2025-12-29,14:00,612
20,-1,2025-12-29,14:00,017
20,4,2025-12-29,14:00,406
20,-1,2025-12-29,14:00,014
20,2,2025-12-29,14:00,411
20,0,2025-12-29,14:00,512
21,1,2025-12-29,14:00,622
21,1,2025-12-29,14:00,458
21,0,2025-12-29,14:00,624
21,0,2025-12-29,14:00,619
21,0,2025-12-29,14:00,653
21,1,2025-12-29,14:00,464
21,0,2025-12-29,14:00,462
21,0,2025-12-29,14:00,622
22,3,2025-12-29,14:01,789
22,-1,2025-12-29,14:01,510
23,1,2025-12-29,14:01,308
23,3,2025-12-29,14:01,324
24,0,2025-12-29,14:01,823
24,-1,2025-12-29,14:01,350
24,-1,2025-12-29,14:01,388
24,0,2025-12-29,14:01,364
24,0,2025-12-29,14:01,377
25,-1,2025-12-29,14:01,488
25,1,2025-12-29,14:01,408
25,0,2025-12-29,14:01,617
25,2,2025-12-29,14:01,617
25,0,2025-12-29,14:01,450
25,-1,2025-12-29,14:01,616
26,2,2025-12-29,14:01,363
26,6,2025-12-29,14:01,356
26,6,2025-12-29,14:01,356
26,0,2025-12-29,14:01,375
26,-1,2025-12-29,14:01,379
27,6,2025-12-29,14:01,009
27,0,2025-12-29,14:01,309
27,0,2025-12-29,14:01,011
27,2,2025-12-29,14:01,011
27,1,2025-12-29,14:01,307
27,2,2025-12-29,14:01,009
28,-1,2025-12-29,14:01,511
28,5,2025-12-29,14:01,020
28,2,2025-12-29,14:01,505
28,-1,2025-12-29,14:01,405
29,0,2025-12-29,14:01,001
29,0,2025-12-29,14:01,231
29,1,2025-12-29,14:01,212
30,0,2025-12-29,14:01,204
30,0,2025-12-29,14:01,204
100,0,2025-12-29,14:01,476
100,2,2025-12-29,14:01,611
100,0,2025-12-29,14:01,620
100,2,2025-12-29,14:01,474
100,0,2025-12-29,14:01,468
101,4,2025-12-29,14:01,236
101,-1,2025-12-29,14:01,125
102,0,2025-12-29,14:01,305
102,-1,2025-12-29,14:01,305
102,-1,2025-12-29,14:01,300
103,3,2025-12-29,14:01,262
103,-1,2025-12-29,14:01,209
104,0,2025-12-29,14:01,301
104,1,2025-12-29,14:01,306
104,0,2025-12-29,14:01,321
105,7,2025-12-29,14:01,323
105,3,2025-12-29,14:01,312
107,-1,2025-12-29,14:01,316
108,1,2025-12-29,14:01,241
108,0,2025-12-29,14:01,206
109,-1,2025-12-29,14:01,219
111,1,2025-12-29,14:01,203
112,0,2025-12-29,14:01,232
112,3,2025-12-29,14:01,232
113,0,2025-12-29,14:01,228
113,0,2025-12-29,14:01,228
122,2,2025-12-29,14:01,310
123,1,2025-12-29,14:01,926
1,3,2025-12-29,14:34,252
1,1,2025-12-29,14:34,229
1,-1,2025-12-29,14:34,255
1,2,2025-12-29,14:34,250
1,1,2025-12-29,14:34,253
2,2,2025-12-29,14:34,366
2,1,2025-12-29,14:34,368
2,1,2025-12-29,14:34,373
2,0,2025-12-29,14:34,367
3,4,2025-12-29,14:34,808
3,0,2025-12-29,14:34,384
3,0,2025-12-29,14:34,351
3,2,2025-12-29,14:34,380
3,2,2025-12-29,14:34,371
3,1,2025-12-29,14:34,376
4,1,2025-12-29,14:34,463
4,3,2025-12-29,14:34,483
4,0,2025-12-29,14:34,480
4,3,2025-12-29,14:34,454
4,2,2025-12-29,14:34,651
4,-1,2025-12-29,14:34,470
5,3,2025-12-29,14:34,386
5,2,2025-12-29,14:34,387
5,2,2025-12-29,14:34,382
5,0,2025-12-29,14:34,359
5,4,2025-12-29,14:34,359
5,0,2025-12-29,14:34,365
5,1,2025-12-29,14:34,361
5,0,2025-12-29,14:34,370
5,0,2025-12-29,14:34,386
6,2,2025-12-29,14:34,315
6,-1,2025-12-29,14:34,325
6,4,2025-12-29,14:34,318
6,-1,2025-12-29,14:34,302
